journalname,journalabbreviation,journalurl,year,issn,volume,issue,articletitle,doiurl,author,author_affiliation,abstractbody,keywords,fulltext,fulltexturl,publisheddate,conflictofinterests,otherurl,articleurl,pubmedid,pmcid,sponsors,manualid,country,chemicalcode,meshdescriptioncode,meshqualifiercode,medlinepgn,language,nlmuniqueid,datecompleted,daterevised,medlinedate,studytype,isboolean,nativetitle,nativeabstract,citations,reference,disclosure,acknowledgements,supplement_url
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,"Summer-autumn diet of Nuthatches Sitta europaea in a pine woodland of the Sierra de Cazorla, SE Spain",,"OBESO, J. R.",,"The diet of Nuthatches (Sitta europaea) in a pine woodland (Pinus nigra) was analyzed by examination of 96 faecal samples. Arthropods were the most important food items (61.3 % in volume), with beetles and spiders appearing in faeces more frequently than any other invertebrates. Vegetal remains mainly consisted of pine seeds. Percentage of vegetal material in diet presented great between-individual variation; however, within-individual variation was lower, as showed by recaptures.",Cazorla Mountains; diet; pine woodland; Sitta europaea.,,https://www.ardeola.org/uploads/articles/docs/114.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/45-50/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,"Nest-site fidelity in the House Martin (Delichon urbica urbica L.) in Badajoz, western Spain",,"DE LOPE, F.; DA SILVA, E.",,"Returns to the breeding colony of 1648 House Martins were studied in a colony at Badajoz, Spain, during 1981-1986. The return rate of birds ringed as pull declines from 6,1 % in the second calendar year to 0,5 % in the fourth. Returns of birds caught as adults similarly declined from 23,7 % in the second calendar year to 0,5 % in the sixth. Comparisons with other studies suggest that persistence of nests from year to year encourages site fidelity.",Delichon urbica; philopatry; Western Spain.,,https://www.ardeola.org/uploads/articles/docs/115.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/51-58/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,Responses of ducks wintering in Spain to different environmental conditions,,"AMAT, J. A.; FERRER, X.",,"Both the diversity and the distribution of ducks wintering in Spain are affected by the environmental variability generated by interannual changes in the flooding level of wetlands. Before this situation, the species showing the less pronounced changes in abundance are those with the broader niches; during adverse periods (low water levels) they respond by means of a greater utilization of alternate habitats and a greater diversity of feeding methods. It is suggested that future plans of wetland conservation should take into account the effects that the environmental variability has on the distribution of the species.",Anatidae; ducks; environmental variability; Spain; wetlands.,,https://www.ardeola.org/uploads/articles/docs/116.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/59-70/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,"Morphological structure of an high-mountain passerine bird community (Sierra Nevada, SE Spain).",,"ZAMORA, R.",,"The morphological structure of a Passerine bird community was studied in the high mountain areas of the Sierra Nevada (SE Spain). The multivariate ordination of species can be made according to: increase in the lenght of the bill and tarsus (factor 1); increase in the volumen of the bill (factor 2) and increase in the lenght of the wing (factor 3). The morphological organization of the community shows strong seasonal variations at the level of species packing. The nesting communities are structured, in their simplest configuration, by a central core of species poorly differenciated morphologically. Communities which show a greater number of species have also the largest morphological space, since the majority of the new species incorporated to those communities are located at the outlayers of the morfological space. This pattern is common with another nesting communities of similar habitats. A comparison between the morphological traits of the Sierra Nevada species and the biometry of the remaining non-forest Passerines of the Iberian Peninsula does not show any statistical difference. These outcomes are discussed in relation to the knowledge of the spatial and temporal scale where the biology of passerines evolves.",communities; ecomorphology; high-mountain passerines.,,https://www.ardeola.org/uploads/articles/docs/117.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/71-95/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,Evolution of the bird communities after a pine forest fire in western Galicia (NW Spain).,,"LÓPEZ, B.; GUITIÁN, J.",,"Five plots located in a single small valley (9 Km2) were selected in order to study several attributes of bird communities. The control plot is an unburned old pine grove, while the other four plots correspond to different stages after the fire (1, 2, 4 and 8 years after). The control plot has the highest diversity values (13 species, H' = 3.16). This diversity values decreases greatly just after the fire. Even for the last stage of the succession studied (the 8 years plot) the diversity value are lower than those for the control plot. Bird density also decreases considerably alter the fire; nevertheless the density values obtained for the 8 years stage are much higher than the initial values (232 vs. 101 birds/10 Ha.). We observed that several species were responsible for this change. The 1 year stage plot has the closest index of bird specific similarity when compared to the obtained for the control plot. The reason for this resemblance might be the similar vegetation profile of these two plots, although trees and shrubs are obviously dead in the burned one.",bird communities; fire; Galicia (NW Spain); pinewood; succession.,,https://www.ardeola.org/uploads/articles/docs/118.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/97-107/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,Predation and intraspecific selection of the Barn Owl (Tyto alba) on the Algerian mouse (Mus spretus) in Spain,,"VARGAS, J. M.; PALOMO, L. J.; PAMQUIST, P.",,"The analysis of the diet of the Barn Owl (Tyto alba) in the Iberian Peninsula shows the existence of two geographical associations of localities, one of which comprises the Eurosiberian and the continental Mediterranean regions and the other extending to the coastal Mediterranean regions. The PCA applied to the 19 samples studied arrange them along a bioclimatic gradient, characterized by four of the six variables considered. The proportion of Mus spretus captured by the owls increases in parallel with the overall number of small mammals included in their diet. That trend shows a large dependence on a bioclimatic or latitudinal gradient and seems to be related to the existence of ecological optimums forming a patchy system. In the same way, the general prevalence of M. spretus in the diet of Barn Owl is definitely established. The seasonal analysis indicates that the Barn Owl only selects mice in spring, when the youngs of M. spretus seem to be of difficult access for the predator, although they constitute the most abundant group in the traps. The numbers of mice with bone deformities is significantly greater in the pellets than in the traps. The hunting success of T. alba on M. spretus has been estimated to be around 16 %.",hunting success; intraspecific selection; Mus spretus; predation; Tyto alba.,,https://www.ardeola.org/uploads/articles/docs/119.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/109-123/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,"Size and sex composition of Great Bustard (Otis tarda) flocks in Villafáfila, northwestern Spain",,"MARTÍNEZ, C.",,"We made a quantitative analysis of seasonal and daily variations in flock composition of a Great bustard population (Otis tarda) in northwest Spain. Mean overall flock size was highest in December-February and lowest in May-June. Male flocks were larger than female flocks throughout the year. In winter the most frequent flocks were mixed; in spring, coinciding with the reproduction period, sexual dispersal occurs and the majority of flocks became unisexual. In spring-summer, mean flock size attained a maximum at midday, and in autumn-winter this maximum was prolonged throughout the afternoon.",flock sexual composition; flock size; Otis tarda; Villafáfila.,,https://www.ardeola.org/uploads/articles/docs/120.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/125-133/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,Annual variation in the abundance of frugivorous birds and its relationship to the availability of fruits,,"HERRERA, C. M.",,"Annual variation in the local abundance of two frugivorous birds (Erithacus rubecula and Sylvia atricapilla), and its relation to variation in their food supply (5 species of berries and drupes), are examined for a montane mediterranean habitat in eastern Andalusia, southern Spain, in the period 15 October-15 December of the years 1978-1987. Bird abundance was assessed with mist-nets, fruit abundance by means of counts in permanent quadrants. Both birds and fruits experienced important annual variations in abundance. Nevertheless, variation in frugivore abundance was unrelated to variation in the size of the local fruit supply. In the study site, local population sizes of frugivorous birds is apparently determined by factors other than fruit availability.",avian frugivory; Erithacus rubecula; food supply; population size; Sylvia atricapilla.,,https://www.ardeola.org/uploads/articles/docs/121.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/135-142/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,Wintering of the Alpine Accentor (Prunella collaris Scop.) at a high mountain in central Spain,,"MARTÍ, R.; GÓMEZ-MANZANEQUE, A.; PERALES, J. A.",,"The wintering of Alpine Accentor in the Iberian high mountains is confirmed. During two winter seasons there have been records of wintering birds in the Sierra de Gredos, at 1750 m. a. s. l. and above. The observations are presented in Table 1. The use of cobur rings has made possible determining the origin of some of these birds: two wintering ringed birds (11.85) were controlled as breeders in this zone on 17 and 19. VI.85.",Central Spain; high mountain; Prunella collaris; wintering.,,https://www.ardeola.org/uploads/articles/docs/122.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/143-146/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,Diet of the Booted Eagle (Hieraaetus pennatus) in Almería (southeastern Spain) during the breeding period,,"NEVADOS, J. C.; GARCÍA, L.; ONA, J. A.",,"The feeding behaviour of six booted eagles and their youngs in the rangers of Almería along 1985 and 1986 is studied. A total of 101 prey were identificated: 26 were obtained from 34 pellets and 75 from prey remains. Diet is distributed among birds (77,2 %), mammals (12,8 %) and reptiles (9,9 %). Mammals and birds support 93,7 % of biomass consumed.",Almería (Spain); diet; Hieraaetus pennatus.,,https://www.ardeola.org/uploads/articles/docs/123.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/147-150/,,,,,,,,,, Spanish,,,,,,,,,,,,,
